100
35.718861457657574,-76.640298668931
35.659782147506476,-78.18770136113991
37.432289649610944,-74.25944959126308
36.901562136127474,-76.22085784977321
36.46179793118891,-76.68186715175294
37.692017492829464,-75.1491217147396
36.53203635426195,-75.17222883936687
36.97419499830138,-75.45251256570022
36.36158858715135,-76.17188531091712
38.253574251481275,-74.15690414698089
35.75017541810367,-76.06426601291153
35.147702201099214,-77.51614457105259
36.34086499648686,-74.21406386259456
35.55552632760526,-77.32509888562916
36.82834950567947,-74.87543424067054
37.32891538473396,-78.59735126998208
34.64995486406123,-74.72427453666833
36.72512026642786,-78.07545662733833
37.877722063395396,-76.32888383420593
38.21967748356502,-76.4882044143269
37.35067387492818,-75.19031524043456
36.62462561531938,-76.61285882435392
36.92272401729571,-74.24611187733255
38.58735956057729,-76.80358968555844
36.403743675160605,-76.19372866166925
35.75571280976704,-76.81041185348191
37.91156152087799,-76.40166950927632
36.628069458450135,-77.34211219222836
37.33100573619712,-75.90218477815036
37.156664193327,-73.73308463505744
38.95734394385035,-76.41674680792505
37.71959251147667,-76.04799795225084
38.13899396843708,-78.41344620447737
36.282501262257014,-77.14530000408398
36.58908637213358,-76.89225305794847
37.716356191768604,-76.7762221455813
36.48492136793292,-76.01123706702649
37.19713284943182,-78.11342375450519
36.43823602454741,-76.21022068759538
37.23600495695224,-76.34291007025338
35.452730443745146,-76.0829692806048
36.45957666109983,-75.76938565604165
37.38177822806773,-75.59104315383733
35.99046449550178,-75.00383071537054
36.18234798861337,-75.83372556537438
36.85933077089546,-77.15524852910605
35.70432190483083,-74.78691340568241
37.74956049722689,-77.00081381515307
37.58444685360439,-77.06066005923827
37.11154235259231,-75.55740015941771
37.34634982510575,-75.81816699716556
36.739340401696566,-76.39909267923697
36.41137646252574,-76.11577258850426
35.62053371709882,-76.13355608329574
36.28823339881071,-76.43124529418215
36.56635938938056,-76.14637518003524
36.83951138884868,-75.47263570605547
35.83624306262899,-75.68379380522094
36.424137361363115,-76.50805215989642
34.64372774073369,-75.6017005123415
37.30175812665311,-77.03827664084255
35.478866324775446,-76.182545619145
37.75841041609577,-77.93919799254847
36.30389462163828,-75.74438892820115
38.17785060392276,-76.39601317366336
37.93327143577305,-76.22005353767337
38.666823920373595,-75.34357690549346
37.78230355026415,-76.66680099224725
36.06738327729238,-76.05405664531757
36.21711969979892,-77.21909812686854
36.79161520342279,-75.12467887094047
37.853718434384426,-75.25504408341484
38.255511643627784,-75.68545329033951
34.90171713268106,-75.78913743974151
36.583936451312255,-75.64242294115937
36.44885117794516,-71.97018658384007
36.82072103658666,-76.36511349490469
35.51477979050041,-75.0708861422731
35.55699675860761,-76.1567623813754
36.93157096652436,-76.15483268441702
38.63654857808301,-74.24680306246032
38.17905754262564,-73.69089827065805
36.09381403330734,-76.2514265843976
36.135741500249985,-77.31846535368993
35.80600149999554,-74.92370001024196
35.99578903215201,-75.70533860094736
36.253914471657524,-79.18393696903209
37.80801351905214,-75.9573155586408
37.672854257030636,-75.91766508961628
36.16633092440939,-75.00460917959686
35.218867229767646,-76.23123717839051
38.547566455905496,-78.2478699016555
38.769961135732615,-75.48994954297375
36.89541480641195,-76.61115531622667
35.54845256828349,-78.38579793857076
39.18816021044417,-76.30480741655745
35.16468890245751,-76.44273589807739
36.49546135888547,-76.40556459143765
36.26037945723668,-77.53507722135386
36.57650429174257,-74.83896897744603
